Kód kocky;Názov
vt1003rs;"Intenzita inovácie podľa technologických sektorov v %"
Posledná aktualizácia;30.08.2024

Kód dimenzie;Kód dimenzie;Kód dimenzie;Data
2014;UKAZ04;TECH01;1.4
2014;UKAZ04;TECH02;
2014;UKAZ05;TECH01;1.3
2014;UKAZ05;TECH02;
2014;UKAZ06;TECH01;
2014;UKAZ06;TECH02;1.4
2014;UKAZ07;TECH01;
2014;UKAZ07;TECH02;4.1
2012;UKAZ01;TECH01;2.3
2012;UKAZ01;TECH02;
2012;UKAZ02;TECH01;0.5
2012;UKAZ02;TECH02;
2012;UKAZ03;TECH01;3.3
2012;UKAZ03;TECH02;
2012;UKAZ04;TECH01;1.3
2012;UKAZ04;TECH02;
2012;UKAZ05;TECH01;2.3
2012;UKAZ05;TECH02;
2012;UKAZ06;TECH01;
2012;UKAZ06;TECH02;1.2
2012;UKAZ07;TECH01;
2012;UKAZ07;TECH02;2.7
2010;UKAZ01;TECH01;1.6
2010;UKAZ01;TECH02;
2010;UKAZ02;TECH01;0.4
2010;UKAZ02;TECH02;
2010;UKAZ03;TECH01;2.3
2010;UKAZ03;TECH02;
2010;UKAZ04;TECH01;1
2010;UKAZ04;TECH02;
2010;UKAZ05;TECH01;2
2010;UKAZ05;TECH02;
2010;UKAZ06;TECH01;
2010;UKAZ06;TECH02;0.8
2010;UKAZ07;TECH01;
2010;UKAZ07;TECH02;1.9
2008;UKAZ01;TECH01;1.6
2008;UKAZ01;TECH02;
2008;UKAZ02;TECH01;3.5
2008;UKAZ02;TECH02;
2008;UKAZ03;TECH01;1.5
2008;UKAZ03;TECH02;
2008;UKAZ04;TECH01;1
2008;UKAZ04;TECH02;
2008;UKAZ05;TECH01;3.2
2008;UKAZ05;TECH02;
2008;UKAZ06;TECH01;
2008;UKAZ06;TECH02;1.6
2008;UKAZ07;TECH01;
2008;UKAZ07;TECH02;1.5
2006;UKAZ01;TECH01;3.1
2006;UKAZ01;TECH02;
2006;UKAZ02;TECH01;1.2
2006;UKAZ02;TECH02;
2006;UKAZ03;TECH01;3.9
2006;UKAZ03;TECH02;
2006;UKAZ04;TECH01;2.7
2006;UKAZ04;TECH02;
2006;UKAZ05;TECH01;3.8
2006;UKAZ05;TECH02;
2006;UKAZ06;TECH01;
2006;UKAZ06;TECH02;3.5
2006;UKAZ07;TECH01;
2006;UKAZ07;TECH02;4.7
2004;UKAZ01;TECH01;3.2
2004;UKAZ01;TECH02;
2004;UKAZ02;TECH01;3.6
2004;UKAZ02;TECH02;
2004;UKAZ03;TECH01;2.4
2004;UKAZ03;TECH02;
2004;UKAZ04;TECH01;3.3
2004;UKAZ04;TECH02;
2004;UKAZ05;TECH01;4.8
2004;UKAZ05;TECH02;
2004;UKAZ06;TECH01;
2004;UKAZ06;TECH02;4.2
2004;UKAZ07;TECH01;
2004;UKAZ07;TECH02;15.6
2003;UKAZ01;TECH01;3
2003;UKAZ01;TECH02;
2003;UKAZ02;TECH01;4.7
2003;UKAZ02;TECH02;
2003;UKAZ03;TECH01;1.7
2003;UKAZ03;TECH02;
2003;UKAZ04;TECH01;3.8
2003;UKAZ04;TECH02;
2003;UKAZ05;TECH01;4.8
2003;UKAZ05;TECH02;
2003;UKAZ06;TECH01;
2003;UKAZ06;TECH02;5.6
2003;UKAZ07;TECH01;
2003;UKAZ07;TECH02;19.8
2001;UKAZ01;TECH01;5.7
2001;UKAZ01;TECH02;
2001;UKAZ02;TECH01;6.6
2001;UKAZ02;TECH02;
2001;UKAZ03;TECH01;9.8
2001;UKAZ03;TECH02;
2001;UKAZ04;TECH01;2.5
2001;UKAZ04;TECH02;
2001;UKAZ05;TECH01;4.3
2001;UKAZ05;TECH02;
2001;UKAZ06;TECH01;
2001;UKAZ06;TECH02;5.4
2001;UKAZ07;TECH01;
2001;UKAZ07;TECH02;14.9
