Kód kocky;Názov
vt1011rs;"Počet podnikov s inovačnou aktivitou v priemysle a vybraných službách"
Posledná aktualizácia;30.08.2024

Kód dimenzie;Kód dimenzie;Kód dimenzie;Kód dimenzie;Data
2022;UKAZ06;VELK03;TECH02;142
2022;UKAZ06;VELK03;TECH03;90
2022;UKAZ06;VELK04;TECH01;156
2022;UKAZ06;VELK04;TECH02;105
2022;UKAZ06;VELK04;TECH03;51
2022;UKAZ07;VELK01;TECH01;282
2022;UKAZ07;VELK01;TECH02;192
2022;UKAZ07;VELK01;TECH03;90
2022;UKAZ07;VELK02;TECH01;181
2022;UKAZ07;VELK02;TECH02;105
2022;UKAZ07;VELK02;TECH03;76
2022;UKAZ07;VELK03;TECH01;73
2022;UKAZ07;VELK03;TECH02;62
2022;UKAZ07;VELK03;TECH03;12
2022;UKAZ07;VELK04;TECH01;27
2022;UKAZ07;VELK04;TECH02;25
2022;UKAZ07;VELK04;TECH03;2
2022;UKAZ08;VELK01;TECH01;
2022;UKAZ08;VELK01;TECH02;
2022;UKAZ08;VELK01;TECH03;
2022;UKAZ08;VELK02;TECH01;
2022;UKAZ08;VELK02;TECH02;
2022;UKAZ08;VELK02;TECH03;
2022;UKAZ08;VELK03;TECH01;
2022;UKAZ08;VELK03;TECH02;
2022;UKAZ08;VELK03;TECH03;
2022;UKAZ08;VELK04;TECH01;
2022;UKAZ08;VELK04;TECH02;
2022;UKAZ08;VELK04;TECH03;
2022;UKAZ09;VELK01;TECH01;5413
2022;UKAZ09;VELK01;TECH02;2565
2022;UKAZ09;VELK01;TECH03;2848
2022;UKAZ09;VELK02;TECH01;4240
2022;UKAZ09;VELK02;TECH02;1834
2022;UKAZ09;VELK02;TECH03;2407
2022;UKAZ09;VELK03;TECH01;1005
2022;UKAZ09;VELK03;TECH02;632
2022;UKAZ09;VELK03;TECH03;373
2022;UKAZ09;VELK04;TECH01;167
2022;UKAZ09;VELK04;TECH02;100
2022;UKAZ09;VELK04;TECH03;68
2022;UKAZ071;VELK01;TECH01;41
2022;UKAZ071;VELK01;TECH02;38
2022;UKAZ071;VELK01;TECH03;3
2022;UKAZ071;VELK02;TECH01;11
2022;UKAZ071;VELK02;TECH02;11
2022;UKAZ071;VELK02;TECH03;
2022;UKAZ071;VELK03;TECH01;27
2022;UKAZ071;VELK03;TECH02;26
2022;UKAZ071;VELK03;TECH03;1
2022;UKAZ071;VELK04;TECH01;3
2022;UKAZ071;VELK04;TECH02;1
2022;UKAZ071;VELK04;TECH03;2
2020;UKAZ01;VELK01;TECH01;2944
2020;UKAZ01;VELK01;TECH02;1696
2020;UKAZ01;VELK01;TECH03;1248
2020;UKAZ01;VELK02;TECH01;1846
2020;UKAZ01;VELK02;TECH02;924
2020;UKAZ01;VELK02;TECH03;922
2020;UKAZ01;VELK03;TECH01;805
2020;UKAZ01;VELK03;TECH02;560
2020;UKAZ01;VELK03;TECH03;245
2020;UKAZ01;VELK04;TECH01;293
2020;UKAZ01;VELK04;TECH02;212
2020;UKAZ01;VELK04;TECH03;81
2020;UKAZ02;VELK01;TECH01;
2020;UKAZ02;VELK01;TECH02;
2020;UKAZ02;VELK01;TECH03;
2020;UKAZ02;VELK02;TECH01;
2020;UKAZ02;VELK02;TECH02;
2020;UKAZ02;VELK02;TECH03;
2020;UKAZ02;VELK03;TECH01;
2020;UKAZ02;VELK03;TECH02;
2020;UKAZ02;VELK03;TECH03;
2020;UKAZ02;VELK04;TECH01;
2020;UKAZ02;VELK04;TECH02;
2020;UKAZ02;VELK04;TECH03;
2020;UKAZ03;VELK01;TECH01;
2020;UKAZ03;VELK01;TECH02;
2020;UKAZ03;VELK01;TECH03;
2020;UKAZ03;VELK02;TECH01;
2020;UKAZ03;VELK02;TECH02;
2020;UKAZ03;VELK02;TECH03;
2020;UKAZ03;VELK03;TECH01;
2020;UKAZ03;VELK03;TECH02;
2020;UKAZ03;VELK03;TECH03;
2020;UKAZ03;VELK04;TECH01;
2020;UKAZ03;VELK04;TECH02;
2020;UKAZ03;VELK04;TECH03;
2020;UKAZ04;VELK01;TECH01;317
2020;UKAZ04;VELK01;TECH02;225
2020;UKAZ04;VELK01;TECH03;92
2020;UKAZ04;VELK02;TECH01;204
2020;UKAZ04;VELK02;TECH02;128
2020;UKAZ04;VELK02;TECH03;76
2020;UKAZ04;VELK03;TECH01;85
2020;UKAZ04;VELK03;TECH02;77
2020;UKAZ04;VELK03;TECH03;8
2020;UKAZ04;VELK04;TECH01;28
2020;UKAZ04;VELK04;TECH02;20
2020;UKAZ04;VELK04;TECH03;8
2020;UKAZ05;VELK01;TECH01;1298
2020;UKAZ05;VELK01;TECH02;665
2020;UKAZ05;VELK01;TECH03;633
2020;UKAZ05;VELK02;TECH01;863
2020;UKAZ05;VELK02;TECH02;394
2020;UKAZ05;VELK02;TECH03;469
2020;UKAZ05;VELK03;TECH01;337
2020;UKAZ05;VELK03;TECH02;209
2020;UKAZ05;VELK03;TECH03;128
2020;UKAZ05;VELK04;TECH01;98
2020;UKAZ05;VELK04;TECH02;62
2020;UKAZ05;VELK04;TECH03;36
2020;UKAZ06;VELK01;TECH01;922
2020;UKAZ06;VELK01;TECH02;549
2020;UKAZ06;VELK01;TECH03;373
2020;UKAZ06;VELK02;TECH01;528
2020;UKAZ06;VELK02;TECH02;267
2020;UKAZ06;VELK02;TECH03;261
2020;UKAZ06;VELK03;TECH01;255
2020;UKAZ06;VELK03;TECH02;180
2020;UKAZ06;VELK03;TECH03;75
2020;UKAZ06;VELK04;TECH01;139
2020;UKAZ06;VELK04;TECH02;102
2020;UKAZ06;VELK04;TECH03;37
2020;UKAZ07;VELK01;TECH01;363
2020;UKAZ07;VELK01;TECH02;224
2020;UKAZ07;VELK01;TECH03;139
2020;UKAZ07;VELK02;TECH01;236
2020;UKAZ07;VELK02;TECH02;127
2020;UKAZ07;VELK02;TECH03;109
2020;UKAZ07;VELK03;TECH01;100
2020;UKAZ07;VELK03;TECH02;71
2020;UKAZ07;VELK03;TECH03;29
2020;UKAZ07;VELK04;TECH01;27
2020;UKAZ07;VELK04;TECH02;26
2020;UKAZ07;VELK04;TECH03;1
2020;UKAZ08;VELK01;TECH01;
2020;UKAZ08;VELK01;TECH02;
2020;UKAZ08;VELK01;TECH03;
2020;UKAZ08;VELK02;TECH01;
2020;UKAZ08;VELK02;TECH02;
2020;UKAZ08;VELK02;TECH03;
2020;UKAZ08;VELK03;TECH01;
2020;UKAZ08;VELK03;TECH02;
2020;UKAZ08;VELK03;TECH03;
2020;UKAZ08;VELK04;TECH01;
2020;UKAZ08;VELK04;TECH02;
2020;UKAZ08;VELK04;TECH03;
2020;UKAZ09;VELK01;TECH01;5109
2020;UKAZ09;VELK01;TECH02;2385
2020;UKAZ09;VELK01;TECH03;2724
2020;UKAZ09;VELK02;TECH01;4070
2020;UKAZ09;VELK02;TECH02;1766
2020;UKAZ09;VELK02;TECH03;2305
2020;UKAZ09;VELK03;TECH01;885
2020;UKAZ09;VELK03;TECH02;518
2020;UKAZ09;VELK03;TECH03;367
2020;UKAZ09;VELK04;TECH01;154
2020;UKAZ09;VELK04;TECH02;101
2020;UKAZ09;VELK04;TECH03;52
2020;UKAZ071;VELK01;TECH01;44
2020;UKAZ071;VELK01;TECH02;32
2020;UKAZ071;VELK01;TECH03;12
2020;UKAZ071;VELK02;TECH01;14
2020;UKAZ071;VELK02;TECH02;8
2020;UKAZ071;VELK02;TECH03;7
2020;UKAZ071;VELK03;TECH01;29
2020;UKAZ071;VELK03;TECH02;23
2020;UKAZ071;VELK03;TECH03;5
2020;UKAZ071;VELK04;TECH01;1
2020;UKAZ071;VELK04;TECH02;1
2020;UKAZ071;VELK04;TECH03;
2018;UKAZ01;VELK01;TECH01;2600
2018;UKAZ01;VELK01;TECH02;1472
2018;UKAZ01;VELK01;TECH03;1128
2018;UKAZ01;VELK02;TECH01;1608
2018;UKAZ01;VELK02;TECH02;773
2018;UKAZ01;VELK02;TECH03;835
2018;UKAZ01;VELK03;TECH01;712
2018;UKAZ01;VELK03;TECH02;483
2018;UKAZ01;VELK03;TECH03;229
2018;UKAZ01;VELK04;TECH01;280
2018;UKAZ01;VELK04;TECH02;216
2018;UKAZ01;VELK04;TECH03;64
2018;UKAZ02;VELK01;TECH01;
2018;UKAZ02;VELK01;TECH02;
2018;UKAZ02;VELK01;TECH03;
2018;UKAZ02;VELK02;TECH01;
2018;UKAZ02;VELK02;TECH02;
2018;UKAZ02;VELK02;TECH03;
2018;UKAZ02;VELK03;TECH01;
2018;UKAZ02;VELK03;TECH02;
2018;UKAZ02;VELK03;TECH03;
2018;UKAZ02;VELK04;TECH01;
2018;UKAZ02;VELK04;TECH02;
2018;UKAZ02;VELK04;TECH03;
2018;UKAZ03;VELK01;TECH01;
2018;UKAZ03;VELK01;TECH02;
2018;UKAZ03;VELK01;TECH03;
2018;UKAZ03;VELK02;TECH01;
2018;UKAZ03;VELK02;TECH02;
2018;UKAZ03;VELK02;TECH03;
2018;UKAZ03;VELK03;TECH01;
2018;UKAZ03;VELK03;TECH02;
2018;UKAZ03;VELK03;TECH03;
2018;UKAZ03;VELK04;TECH01;
2018;UKAZ03;VELK04;TECH02;
2018;UKAZ03;VELK04;TECH03;
2018;UKAZ04;VELK01;TECH01;351
2018;UKAZ04;VELK01;TECH02;252
2018;UKAZ04;VELK01;TECH03;99
2018;UKAZ04;VELK02;TECH01;229
2018;UKAZ04;VELK02;TECH02;147
2018;UKAZ04;VELK02;TECH03;82
2018;UKAZ04;VELK03;TECH01;92
2018;UKAZ04;VELK03;TECH02;79
2018;UKAZ04;VELK03;TECH03;13
2018;UKAZ04;VELK04;TECH01;30
2018;UKAZ04;VELK04;TECH02;26
2018;UKAZ04;VELK04;TECH03;4
2018;UKAZ05;VELK01;TECH01;965
2018;UKAZ05;VELK01;TECH02;487
2018;UKAZ05;VELK01;TECH03;478
2018;UKAZ05;VELK02;TECH01;661
2018;UKAZ05;VELK02;TECH02;297
2018;UKAZ05;VELK02;TECH03;364
2018;UKAZ05;VELK03;TECH01;230
2018;UKAZ05;VELK03;TECH02;134
2018;UKAZ05;VELK03;TECH03;96
2018;UKAZ05;VELK04;TECH01;74
2018;UKAZ05;VELK04;TECH02;56
2018;UKAZ05;VELK04;TECH03;18
2018;UKAZ06;VELK01;TECH01;958
2018;UKAZ06;VELK01;TECH02;557
2018;UKAZ06;VELK01;TECH03;401
2018;UKAZ06;VELK02;TECH01;529
2018;UKAZ06;VELK02;TECH02;253
2018;UKAZ06;VELK02;TECH03;276
2018;UKAZ06;VELK03;TECH01;279
2018;UKAZ06;VELK03;TECH02;190
2018;UKAZ06;VELK03;TECH03;89
2018;UKAZ06;VELK04;TECH01;150
2018;UKAZ06;VELK04;TECH02;114
2018;UKAZ06;VELK04;TECH03;36
2018;UKAZ07;VELK01;TECH01;325
2018;UKAZ07;VELK01;TECH02;175
2018;UKAZ07;VELK01;TECH03;150
2018;UKAZ07;VELK02;TECH01;188
2018;UKAZ07;VELK02;TECH02;76
2018;UKAZ07;VELK02;TECH03;112
2018;UKAZ07;VELK03;TECH01;112
2018;UKAZ07;VELK03;TECH02;79
2018;UKAZ07;VELK03;TECH03;33
2018;UKAZ07;VELK04;TECH01;25
2018;UKAZ07;VELK04;TECH02;20
2018;UKAZ07;VELK04;TECH03;5
2018;UKAZ08;VELK01;TECH01;
2018;UKAZ08;VELK01;TECH02;
2018;UKAZ08;VELK01;TECH03;
2018;UKAZ08;VELK02;TECH01;
2018;UKAZ08;VELK02;TECH02;
2018;UKAZ08;VELK02;TECH03;
2018;UKAZ08;VELK03;TECH01;
2018;UKAZ08;VELK03;TECH02;
2018;UKAZ08;VELK03;TECH03;
2018;UKAZ08;VELK04;TECH01;
2018;UKAZ08;VELK04;TECH02;
2018;UKAZ08;VELK04;TECH03;
2018;UKAZ09;VELK01;TECH01;5921
2018;UKAZ09;VELK01;TECH02;2788
2018;UKAZ09;VELK01;TECH03;3133
2018;UKAZ09;VELK02;TECH01;4636
2018;UKAZ09;VELK02;TECH02;2003
2018;UKAZ09;VELK02;TECH03;2633
2018;UKAZ09;VELK03;TECH01;1107
2018;UKAZ09;VELK03;TECH02;670
2018;UKAZ09;VELK03;TECH03;437
2018;UKAZ09;VELK04;TECH01;178
2018;UKAZ09;VELK04;TECH02;115
2018;UKAZ09;VELK04;TECH03;63
2018;UKAZ071;VELK01;TECH01;
2018;UKAZ071;VELK01;TECH02;
2018;UKAZ071;VELK01;TECH03;
2018;UKAZ071;VELK02;TECH01;
2018;UKAZ071;VELK02;TECH02;
2018;UKAZ071;VELK02;TECH03;
2018;UKAZ071;VELK03;TECH01;
2018;UKAZ071;VELK03;TECH02;
2018;UKAZ071;VELK03;TECH03;
2018;UKAZ071;VELK04;TECH01;
2018;UKAZ071;VELK04;TECH02;
2018;UKAZ071;VELK04;TECH03;
2016;UKAZ01;VELK01;TECH01;2312
2016;UKAZ01;VELK01;TECH02;1339
2016;UKAZ01;VELK01;TECH03;973
2016;UKAZ01;VELK02;TECH01;1329
2016;UKAZ01;VELK02;TECH02;653
2016;UKAZ01;VELK02;TECH03;676
2016;UKAZ01;VELK03;TECH01;734
2016;UKAZ01;VELK03;TECH02;500
2016;UKAZ01;VELK03;TECH03;234
2016;UKAZ01;VELK04;TECH01;249
2016;UKAZ01;VELK04;TECH02;186
2016;UKAZ01;VELK04;TECH03;63
2016;UKAZ02;VELK01;TECH01;1750
2016;UKAZ02;VELK01;TECH02;1082
2016;UKAZ02;VELK01;TECH03;668
2016;UKAZ02;VELK02;TECH01;922
2016;UKAZ02;VELK02;TECH02;465
2016;UKAZ02;VELK02;TECH03;457
2016;UKAZ02;VELK03;TECH01;610
2016;UKAZ02;VELK03;TECH02;448
2016;UKAZ02;VELK03;TECH03;162
2016;UKAZ02;VELK04;TECH01;218
2016;UKAZ02;VELK04;TECH02;169
2016;UKAZ02;VELK04;TECH03;49
2016;UKAZ03;VELK01;TECH01;1596
2016;UKAZ03;VELK01;TECH02;976
2016;UKAZ03;VELK01;TECH03;620
2016;UKAZ03;VELK02;TECH01;840
2016;UKAZ03;VELK02;TECH02;417
2016;UKAZ03;VELK02;TECH03;423
2016;UKAZ03;VELK03;TECH01;546
2016;UKAZ03;VELK03;TECH02;397
2016;UKAZ03;VELK03;TECH03;149
2016;UKAZ03;VELK04;TECH01;210
2016;UKAZ03;VELK04;TECH02;162
2016;UKAZ03;VELK04;TECH03;48
2016;UKAZ04;VELK01;TECH01;526
2016;UKAZ04;VELK01;TECH02;295
2016;UKAZ04;VELK01;TECH03;231
2016;UKAZ04;VELK02;TECH01;306
2016;UKAZ04;VELK02;TECH02;132
2016;UKAZ04;VELK02;TECH03;174
2016;UKAZ04;VELK03;TECH01;155
2016;UKAZ04;VELK03;TECH02;106
2016;UKAZ04;VELK03;TECH03;49
2016;UKAZ04;VELK04;TECH01;65
2016;UKAZ04;VELK04;TECH02;57
2016;UKAZ04;VELK04;TECH03;8
2016;UKAZ05;VELK01;TECH01;546
2016;UKAZ05;VELK01;TECH02;348
2016;UKAZ05;VELK01;TECH03;198
2016;UKAZ05;VELK02;TECH01;309
2016;UKAZ05;VELK02;TECH02;170
2016;UKAZ05;VELK02;TECH03;139
2016;UKAZ05;VELK03;TECH01;191
2016;UKAZ05;VELK03;TECH02;147
2016;UKAZ05;VELK03;TECH03;44
2016;UKAZ05;VELK04;TECH01;46
2016;UKAZ05;VELK04;TECH02;31
2016;UKAZ05;VELK04;TECH03;15
2016;UKAZ06;VELK01;TECH01;524
2016;UKAZ06;VELK01;TECH02;333
2016;UKAZ06;VELK01;TECH03;191
2016;UKAZ06;VELK02;TECH01;226
2016;UKAZ06;VELK02;TECH02;115
2016;UKAZ06;VELK02;TECH03;111
2016;UKAZ06;VELK03;TECH01;199
2016;UKAZ06;VELK03;TECH02;144
2016;UKAZ06;VELK03;TECH03;55
2016;UKAZ06;VELK04;TECH01;99
2016;UKAZ06;VELK04;TECH02;74
2016;UKAZ06;VELK04;TECH03;25
2016;UKAZ07;VELK01;TECH01;154
2016;UKAZ07;VELK01;TECH02;106
2016;UKAZ07;VELK01;TECH03;48
2016;UKAZ07;VELK02;TECH01;81
2016;UKAZ07;VELK02;TECH02;48
2016;UKAZ07;VELK02;TECH03;33
2016;UKAZ07;VELK03;TECH01;65
2016;UKAZ07;VELK03;TECH02;51
2016;UKAZ07;VELK03;TECH03;14
2016;UKAZ07;VELK04;TECH01;8
2016;UKAZ07;VELK04;TECH02;7
2016;UKAZ07;VELK04;TECH03;1
2016;UKAZ08;VELK01;TECH01;562
2016;UKAZ08;VELK01;TECH02;257
2016;UKAZ08;VELK01;TECH03;305
2016;UKAZ08;VELK02;TECH01;407
2016;UKAZ08;VELK02;TECH02;188
2016;UKAZ08;VELK02;TECH03;219
2016;UKAZ08;VELK03;TECH01;124
2016;UKAZ08;VELK03;TECH02;52
2016;UKAZ08;VELK03;TECH03;72
2016;UKAZ08;VELK04;TECH01;31
2016;UKAZ08;VELK04;TECH02;17
2016;UKAZ08;VELK04;TECH03;14
2016;UKAZ09;VELK01;TECH01;5210
2016;UKAZ09;VELK01;TECH02;2760
2016;UKAZ09;VELK01;TECH03;2450
2016;UKAZ09;VELK02;TECH01;4062
2016;UKAZ09;VELK02;TECH02;2007
2016;UKAZ09;VELK02;TECH03;2055
2016;UKAZ09;VELK03;TECH01;983
2016;UKAZ09;VELK03;TECH02;638
2016;UKAZ09;VELK03;TECH03;345
2016;UKAZ09;VELK04;TECH01;165
2016;UKAZ09;VELK04;TECH02;115
2016;UKAZ09;VELK04;TECH03;50
2016;UKAZ071;VELK01;TECH01;
2016;UKAZ071;VELK01;TECH02;
2016;UKAZ071;VELK01;TECH03;
2016;UKAZ071;VELK02;TECH01;
2016;UKAZ071;VELK02;TECH02;
2016;UKAZ071;VELK02;TECH03;
2016;UKAZ071;VELK03;TECH01;
2016;UKAZ071;VELK03;TECH02;
2016;UKAZ071;VELK03;TECH03;
2016;UKAZ071;VELK04;TECH01;
2016;UKAZ071;VELK04;TECH02;
2016;UKAZ071;VELK04;TECH03;
2014;UKAZ01;VELK01;TECH01;2432
2014;UKAZ01;VELK01;TECH02;1250
2014;UKAZ01;VELK01;TECH03;1182
2014;UKAZ01;VELK02;TECH01;1615
2014;UKAZ01;VELK02;TECH02;661
2014;UKAZ01;VELK02;TECH03;954
2014;UKAZ01;VELK03;TECH01;594
2014;UKAZ01;VELK03;TECH02;414
2014;UKAZ01;VELK03;TECH03;180
2014;UKAZ01;VELK04;TECH01;223
2014;UKAZ01;VELK04;TECH02;175
2014;UKAZ01;VELK04;TECH03;48
2014;UKAZ02;VELK01;TECH01;1549
2014;UKAZ02;VELK01;TECH02;867
2014;UKAZ02;VELK01;TECH03;682
2014;UKAZ02;VELK02;TECH01;951
2014;UKAZ02;VELK02;TECH02;412
2014;UKAZ02;VELK02;TECH03;539
2014;UKAZ02;VELK03;TECH01;405
2014;UKAZ02;VELK03;TECH02;301
2014;UKAZ02;VELK03;TECH03;104
2014;UKAZ02;VELK04;TECH01;193
2014;UKAZ02;VELK04;TECH02;154
2014;UKAZ02;VELK04;TECH03;39
2014;UKAZ03;VELK01;TECH01;1399
2014;UKAZ03;VELK01;TECH02;777
2014;UKAZ03;VELK01;TECH03;622
2014;UKAZ03;VELK02;TECH01;848
2014;UKAZ03;VELK02;TECH02;366
2014;UKAZ03;VELK02;TECH03;482
2014;UKAZ03;VELK03;TECH01;363
2014;UKAZ03;VELK03;TECH02;260
2014;UKAZ03;VELK03;TECH03;103
2014;UKAZ03;VELK04;TECH01;188
2014;UKAZ03;VELK04;TECH02;151
2014;UKAZ03;VELK04;TECH03;37
2014;UKAZ04;VELK01;TECH01;412
2014;UKAZ04;VELK01;TECH02;257
2014;UKAZ04;VELK01;TECH03;155
2014;UKAZ04;VELK02;TECH01;259
2014;UKAZ04;VELK02;TECH02;148
2014;UKAZ04;VELK02;TECH03;111
2014;UKAZ04;VELK03;TECH01;108
2014;UKAZ04;VELK03;TECH02;70
2014;UKAZ04;VELK03;TECH03;38
2014;UKAZ04;VELK04;TECH01;45
2014;UKAZ04;VELK04;TECH02;39
2014;UKAZ04;VELK04;TECH03;6
2014;UKAZ05;VELK01;TECH01;439
2014;UKAZ05;VELK01;TECH02;235
2014;UKAZ05;VELK01;TECH03;204
2014;UKAZ05;VELK02;TECH01;301
2014;UKAZ05;VELK02;TECH02;131
2014;UKAZ05;VELK02;TECH03;170
2014;UKAZ05;VELK03;TECH01;96
2014;UKAZ05;VELK03;TECH02;66
2014;UKAZ05;VELK03;TECH03;30
2014;UKAZ05;VELK04;TECH01;42
2014;UKAZ05;VELK04;TECH02;38
2014;UKAZ05;VELK04;TECH03;4
2014;UKAZ06;VELK01;TECH01;549
2014;UKAZ06;VELK01;TECH02;286
2014;UKAZ06;VELK01;TECH03;263
2014;UKAZ06;VELK02;TECH01;289
2014;UKAZ06;VELK02;TECH02;88
2014;UKAZ06;VELK02;TECH03;201
2014;UKAZ06;VELK03;TECH01;160
2014;UKAZ06;VELK03;TECH02;124
2014;UKAZ06;VELK03;TECH03;36
2014;UKAZ06;VELK04;TECH01;100
2014;UKAZ06;VELK04;TECH02;74
2014;UKAZ06;VELK04;TECH03;26
2014;UKAZ07;VELK01;TECH01;150
2014;UKAZ07;VELK01;TECH02;90
2014;UKAZ07;VELK01;TECH03;60
2014;UKAZ07;VELK02;TECH01;103
2014;UKAZ07;VELK02;TECH02;46
2014;UKAZ07;VELK02;TECH03;57
2014;UKAZ07;VELK03;TECH01;42
2014;UKAZ07;VELK03;TECH02;41
2014;UKAZ07;VELK03;TECH03;1
2014;UKAZ07;VELK04;TECH01;5
2014;UKAZ07;VELK04;TECH02;3
2014;UKAZ07;VELK04;TECH03;2
2014;UKAZ08;VELK01;TECH01;883
2014;UKAZ08;VELK01;TECH02;382
2014;UKAZ08;VELK01;TECH03;501
2014;UKAZ08;VELK02;TECH01;664
2014;UKAZ08;VELK02;TECH02;249
2014;UKAZ08;VELK02;TECH03;415
2014;UKAZ08;VELK03;TECH01;190
2014;UKAZ08;VELK03;TECH02;113
2014;UKAZ08;VELK03;TECH03;77
2014;UKAZ08;VELK04;TECH01;30
2014;UKAZ08;VELK04;TECH02;21
2014;UKAZ08;VELK04;TECH03;9
2014;UKAZ09;VELK01;TECH01;5214
2014;UKAZ09;VELK01;TECH02;2596
2014;UKAZ09;VELK01;TECH03;2618
2014;UKAZ09;VELK02;TECH01;4057
2014;UKAZ09;VELK02;TECH02;1867
2014;UKAZ09;VELK02;TECH03;2190
2014;UKAZ09;VELK03;TECH01;973
2014;UKAZ09;VELK03;TECH02;609
2014;UKAZ09;VELK03;TECH03;364
2014;UKAZ09;VELK04;TECH01;184
2014;UKAZ09;VELK04;TECH02;120
2014;UKAZ09;VELK04;TECH03;64
2014;UKAZ071;VELK01;TECH01;
2014;UKAZ071;VELK01;TECH02;
2014;UKAZ071;VELK01;TECH03;
2014;UKAZ071;VELK02;TECH01;
2014;UKAZ071;VELK02;TECH02;
2014;UKAZ071;VELK02;TECH03;
2014;UKAZ071;VELK03;TECH01;
2014;UKAZ071;VELK03;TECH02;
2014;UKAZ071;VELK03;TECH03;
2014;UKAZ071;VELK04;TECH01;
2014;UKAZ071;VELK04;TECH02;
2014;UKAZ071;VELK04;TECH03;
2012;UKAZ01;VELK01;TECH01;2302
2012;UKAZ01;VELK01;TECH02;1197
2012;UKAZ01;VELK01;TECH03;1105
2012;UKAZ01;VELK02;TECH01;1440
2012;UKAZ01;VELK02;TECH02;617
2012;UKAZ01;VELK02;TECH03;823
2012;UKAZ01;VELK03;TECH01;616
2012;UKAZ01;VELK03;TECH02;402
2012;UKAZ01;VELK03;TECH03;214
2012;UKAZ01;VELK04;TECH01;246
2012;UKAZ01;VELK04;TECH02;178
2012;UKAZ01;VELK04;TECH03;68
2012;UKAZ02;VELK01;TECH01;1334
2012;UKAZ02;VELK01;TECH02;723
2012;UKAZ02;VELK01;TECH03;611
2012;UKAZ02;VELK02;TECH01;770
2012;UKAZ02;VELK02;TECH02;319
2012;UKAZ02;VELK02;TECH03;451
2012;UKAZ02;VELK03;TECH01;392
2012;UKAZ02;VELK03;TECH02;273
2012;UKAZ02;VELK03;TECH03;119
2012;UKAZ02;VELK04;TECH01;172
2012;UKAZ02;VELK04;TECH02;131
2012;UKAZ02;VELK04;TECH03;41
2012;UKAZ03;VELK01;TECH01;1296
2012;UKAZ03;VELK01;TECH02;697
