Kód kocky;Názov
vt1008rs;"Štruktúra výdavkov na výskum a vývoj (v %)"
Posledná aktualizácia;30.09.2025

Kód dimenzie;Kód dimenzie;Kód dimenzie;Data
2022;UKAZ13;AREA02;
2022;UKAZ13;AREA03;5.39
2022;UKAZ13;AREA04;
2022;UKAZ14;AREA01;
2022;UKAZ14;AREA02;
2022;UKAZ14;AREA03;4.02
2022;UKAZ14;AREA04;
2022;UKAZ15;AREA01;
2022;UKAZ15;AREA02;
2022;UKAZ15;AREA03;
2022;UKAZ15;AREA04;39.34
2022;UKAZ16;AREA01;
2022;UKAZ16;AREA02;
2022;UKAZ16;AREA03;
2022;UKAZ16;AREA04;25.67
2022;UKAZ17;AREA01;
2022;UKAZ17;AREA02;
2022;UKAZ17;AREA03;
2022;UKAZ17;AREA04;34.99
2021;UKAZ01;AREA01;56.04
2021;UKAZ01;AREA02;
2021;UKAZ01;AREA03;
2021;UKAZ01;AREA04;
2021;UKAZ02;AREA01;18.5
2021;UKAZ02;AREA02;
2021;UKAZ02;AREA03;
2021;UKAZ02;AREA04;
2021;UKAZ03;AREA01;25.42
2021;UKAZ03;AREA02;
2021;UKAZ03;AREA03;
2021;UKAZ03;AREA04;
2021;UKAZ04;AREA01;0.05
2021;UKAZ04;AREA02;
2021;UKAZ04;AREA03;
2021;UKAZ04;AREA04;
2021;UKAZ05;AREA01;
2021;UKAZ05;AREA02;45.7
2021;UKAZ05;AREA03;
2021;UKAZ05;AREA04;
2021;UKAZ06;AREA01;
2021;UKAZ06;AREA02;37.92
2021;UKAZ06;AREA03;
2021;UKAZ06;AREA04;
2021;UKAZ07;AREA01;
2021;UKAZ07;AREA02;2.5
2021;UKAZ07;AREA03;
2021;UKAZ07;AREA04;
2021;UKAZ08;AREA01;
2021;UKAZ08;AREA02;13.88
2021;UKAZ08;AREA03;
2021;UKAZ08;AREA04;
2021;UKAZ09;AREA01;
2021;UKAZ09;AREA02;
2021;UKAZ09;AREA03;21.99
2021;UKAZ09;AREA04;
2021;UKAZ10;AREA01;
2021;UKAZ10;AREA02;
2021;UKAZ10;AREA03;56.08
2021;UKAZ10;AREA04;
2021;UKAZ11;AREA01;
2021;UKAZ11;AREA02;
2021;UKAZ11;AREA03;7.81
2021;UKAZ11;AREA04;
2021;UKAZ12;AREA01;
2021;UKAZ12;AREA02;
2021;UKAZ12;AREA03;3.71
2021;UKAZ12;AREA04;
2021;UKAZ13;AREA01;
2021;UKAZ13;AREA02;
2021;UKAZ13;AREA03;5.78
2021;UKAZ13;AREA04;
2021;UKAZ14;AREA01;
2021;UKAZ14;AREA02;
2021;UKAZ14;AREA03;4.62
2021;UKAZ14;AREA04;
2021;UKAZ15;AREA01;
2021;UKAZ15;AREA02;
2021;UKAZ15;AREA03;
2021;UKAZ15;AREA04;38.86
2021;UKAZ16;AREA01;
2021;UKAZ16;AREA02;
2021;UKAZ16;AREA03;
2021;UKAZ16;AREA04;23.71
2021;UKAZ17;AREA01;
2021;UKAZ17;AREA02;
2021;UKAZ17;AREA03;
2021;UKAZ17;AREA04;37.43
2020;UKAZ01;AREA01;54.08
2020;UKAZ01;AREA02;
2020;UKAZ01;AREA03;
2020;UKAZ01;AREA04;
2020;UKAZ02;AREA01;19.72
2020;UKAZ02;AREA02;
2020;UKAZ02;AREA03;
2020;UKAZ02;AREA04;
2020;UKAZ03;AREA01;26.18
2020;UKAZ03;AREA02;
2020;UKAZ03;AREA03;
2020;UKAZ03;AREA04;
2020;UKAZ04;AREA01;0.03
2020;UKAZ04;AREA02;
2020;UKAZ04;AREA03;
2020;UKAZ04;AREA04;
2020;UKAZ05;AREA01;
2020;UKAZ05;AREA02;43.69
2020;UKAZ05;AREA03;
2020;UKAZ05;AREA04;
2020;UKAZ06;AREA01;
2020;UKAZ06;AREA02;39.61
2020;UKAZ06;AREA03;
2020;UKAZ06;AREA04;
2020;UKAZ07;AREA01;
2020;UKAZ07;AREA02;2.42
2020;UKAZ07;AREA03;
2020;UKAZ07;AREA04;
2020;UKAZ08;AREA01;
2020;UKAZ08;AREA02;14.28
2020;UKAZ08;AREA03;
2020;UKAZ08;AREA04;
2020;UKAZ09;AREA01;
2020;UKAZ09;AREA02;
2020;UKAZ09;AREA03;22.49
2020;UKAZ09;AREA04;
2020;UKAZ10;AREA01;
2020;UKAZ10;AREA02;
2020;UKAZ10;AREA03;54.83
2020;UKAZ10;AREA04;
2020;UKAZ11;AREA01;
2020;UKAZ11;AREA02;
2020;UKAZ11;AREA03;7.18
2020;UKAZ11;AREA04;
2020;UKAZ12;AREA01;
2020;UKAZ12;AREA02;
2020;UKAZ12;AREA03;3.42
2020;UKAZ12;AREA04;
2020;UKAZ13;AREA01;
2020;UKAZ13;AREA02;
2020;UKAZ13;AREA03;6.41
2020;UKAZ13;AREA04;
2020;UKAZ14;AREA01;
2020;UKAZ14;AREA02;
2020;UKAZ14;AREA03;5.67
2020;UKAZ14;AREA04;
2020;UKAZ15;AREA01;
2020;UKAZ15;AREA02;
2020;UKAZ15;AREA03;
2020;UKAZ15;AREA04;39.4
2020;UKAZ16;AREA01;
2020;UKAZ16;AREA02;
2020;UKAZ16;AREA03;
2020;UKAZ16;AREA04;22
2020;UKAZ17;AREA01;
2020;UKAZ17;AREA02;
2020;UKAZ17;AREA03;
2020;UKAZ17;AREA04;38.6
2019;UKAZ01;AREA01;54.83
2019;UKAZ01;AREA02;
2019;UKAZ01;AREA03;
2019;UKAZ01;AREA04;
2019;UKAZ02;AREA01;19.95
2019;UKAZ02;AREA02;
2019;UKAZ02;AREA03;
2019;UKAZ02;AREA04;
2019;UKAZ03;AREA01;25.19
2019;UKAZ03;AREA02;
2019;UKAZ03;AREA03;
2019;UKAZ03;AREA04;
2019;UKAZ04;AREA01;0.03
2019;UKAZ04;AREA02;
2019;UKAZ04;AREA03;
2019;UKAZ04;AREA04;
2019;UKAZ05;AREA01;
2019;UKAZ05;AREA02;46.76
2019;UKAZ05;AREA03;
2019;UKAZ05;AREA04;
2019;UKAZ06;AREA01;
2019;UKAZ06;AREA02;40.45
2019;UKAZ06;AREA03;
2019;UKAZ06;AREA04;
2019;UKAZ07;AREA01;
2019;UKAZ07;AREA02;2.06
2019;UKAZ07;AREA03;
2019;UKAZ07;AREA04;
2019;UKAZ08;AREA01;
2019;UKAZ08;AREA02;10.73
2019;UKAZ08;AREA03;
2019;UKAZ08;AREA04;
2019;UKAZ09;AREA01;
2019;UKAZ09;AREA02;
2019;UKAZ09;AREA03;20.22
2019;UKAZ09;AREA04;
2019;UKAZ10;AREA01;
2019;UKAZ10;AREA02;
2019;UKAZ10;AREA03;58.17
2019;UKAZ10;AREA04;
2019;UKAZ11;AREA01;
2019;UKAZ11;AREA02;
2019;UKAZ11;AREA03;5.21
2019;UKAZ11;AREA04;
2019;UKAZ12;AREA01;
2019;UKAZ12;AREA02;
2019;UKAZ12;AREA03;4.66
2019;UKAZ12;AREA04;
2019;UKAZ13;AREA01;
2019;UKAZ13;AREA02;
2019;UKAZ13;AREA03;6.08
2019;UKAZ13;AREA04;
2019;UKAZ14;AREA01;
2019;UKAZ14;AREA02;
2019;UKAZ14;AREA03;5.66
2019;UKAZ14;AREA04;
2019;UKAZ15;AREA01;
2019;UKAZ15;AREA02;
2019;UKAZ15;AREA03;
2019;UKAZ15;AREA04;39.93
2019;UKAZ16;AREA01;
2019;UKAZ16;AREA02;
2019;UKAZ16;AREA03;
2019;UKAZ16;AREA04;23.4
2019;UKAZ17;AREA01;
2019;UKAZ17;AREA02;
2019;UKAZ17;AREA03;
2019;UKAZ17;AREA04;36.67
2018;UKAZ01;AREA01;54.08
2018;UKAZ01;AREA02;
2018;UKAZ01;AREA03;
2018;UKAZ01;AREA04;
2018;UKAZ02;AREA01;21.22
2018;UKAZ02;AREA02;
2018;UKAZ02;AREA03;
2018;UKAZ02;AREA04;
2018;UKAZ03;AREA01;24.28
2018;UKAZ03;AREA02;
2018;UKAZ03;AREA03;
2018;UKAZ03;AREA04;
2018;UKAZ04;AREA01;0.42
2018;UKAZ04;AREA02;
2018;UKAZ04;AREA03;
2018;UKAZ04;AREA04;
2018;UKAZ05;AREA01;
2018;UKAZ05;AREA02;48.85
2018;UKAZ05;AREA03;
2018;UKAZ05;AREA04;
2018;UKAZ06;AREA01;
2018;UKAZ06;AREA02;38.01
2018;UKAZ06;AREA03;
2018;UKAZ06;AREA04;
2018;UKAZ07;AREA01;
2018;UKAZ07;AREA02;1.91
2018;UKAZ07;AREA03;
2018;UKAZ07;AREA04;
2018;UKAZ08;AREA01;
2018;UKAZ08;AREA02;11.23
2018;UKAZ08;AREA03;
2018;UKAZ08;AREA04;
2018;UKAZ09;AREA01;
2018;UKAZ09;AREA02;
2018;UKAZ09;AREA03;19.86
2018;UKAZ09;AREA04;
2018;UKAZ10;AREA01;
2018;UKAZ10;AREA02;
2018;UKAZ10;AREA03;58.77
2018;UKAZ10;AREA04;
2018;UKAZ11;AREA01;
2018;UKAZ11;AREA02;
2018;UKAZ11;AREA03;4.82
2018;UKAZ11;AREA04;
2018;UKAZ12;AREA01;
2018;UKAZ12;AREA02;
2018;UKAZ12;AREA03;4.81
2018;UKAZ12;AREA04;
2018;UKAZ13;AREA01;
2018;UKAZ13;AREA02;
2018;UKAZ13;AREA03;6.51
2018;UKAZ13;AREA04;
2018;UKAZ14;AREA01;
2018;UKAZ14;AREA02;
2018;UKAZ14;AREA03;5.22
2018;UKAZ14;AREA04;
2018;UKAZ15;AREA01;
2018;UKAZ15;AREA02;
2018;UKAZ15;AREA03;
2018;UKAZ15;AREA04;40.11
2018;UKAZ16;AREA01;
2018;UKAZ16;AREA02;
2018;UKAZ16;AREA03;
2018;UKAZ16;AREA04;24.07
2018;UKAZ17;AREA01;
2018;UKAZ17;AREA02;
2018;UKAZ17;AREA03;
2018;UKAZ17;AREA04;35.81
2017;UKAZ01;AREA01;54.12
2017;UKAZ01;AREA02;
2017;UKAZ01;AREA03;
2017;UKAZ01;AREA04;
2017;UKAZ02;AREA01;20.81
2017;UKAZ02;AREA02;
2017;UKAZ02;AREA03;
2017;UKAZ02;AREA04;
2017;UKAZ03;AREA01;24.67
2017;UKAZ03;AREA02;
2017;UKAZ03;AREA03;
2017;UKAZ03;AREA04;
2017;UKAZ04;AREA01;0.41
2017;UKAZ04;AREA02;
2017;UKAZ04;AREA03;
2017;UKAZ04;AREA04;
2017;UKAZ05;AREA01;
2017;UKAZ05;AREA02;35.5
2017;UKAZ05;AREA03;
2017;UKAZ05;AREA04;
2017;UKAZ06;AREA01;
2017;UKAZ06;AREA02;49.03
2017;UKAZ06;AREA03;
2017;UKAZ06;AREA04;
2017;UKAZ07;AREA01;
2017;UKAZ07;AREA02;1.72
2017;UKAZ07;AREA03;
2017;UKAZ07;AREA04;
2017;UKAZ08;AREA01;
2017;UKAZ08;AREA02;13.74
2017;UKAZ08;AREA03;
2017;UKAZ08;AREA04;
2017;UKAZ09;AREA01;
2017;UKAZ09;AREA02;
2017;UKAZ09;AREA03;19.56
2017;UKAZ09;AREA04;
2017;UKAZ10;AREA01;
2017;UKAZ10;AREA02;
2017;UKAZ10;AREA03;58.14
2017;UKAZ10;AREA04;
2017;UKAZ11;AREA01;
2017;UKAZ11;AREA02;
2017;UKAZ11;AREA03;5.1
2017;UKAZ11;AREA04;
2017;UKAZ12;AREA01;
2017;UKAZ12;AREA02;
2017;UKAZ12;AREA03;5.23
2017;UKAZ12;AREA04;
2017;UKAZ13;AREA01;
2017;UKAZ13;AREA02;
2017;UKAZ13;AREA03;7.21
2017;UKAZ13;AREA04;
2017;UKAZ14;AREA01;
2017;UKAZ14;AREA02;
2017;UKAZ14;AREA03;4.77
2017;UKAZ14;AREA04;
2017;UKAZ15;AREA01;
2017;UKAZ15;AREA02;
2017;UKAZ15;AREA03;
2017;UKAZ15;AREA04;37.22
2017;UKAZ16;AREA01;
2017;UKAZ16;AREA02;
2017;UKAZ16;AREA03;
2017;UKAZ16;AREA04;22.82
2017;UKAZ17;AREA01;
2017;UKAZ17;AREA02;
2017;UKAZ17;AREA03;
2017;UKAZ17;AREA04;39.96
2016;UKAZ01;AREA01;50.36
2016;UKAZ01;AREA02;
2016;UKAZ01;AREA03;
2016;UKAZ01;AREA04;
2016;UKAZ02;AREA01;21.44
2016;UKAZ02;AREA02;
2016;UKAZ02;AREA03;
2016;UKAZ02;AREA04;
2016;UKAZ03;AREA01;27.71
2016;UKAZ03;AREA02;
2016;UKAZ03;AREA03;
2016;UKAZ03;AREA04;
2016;UKAZ04;AREA01;0.49
2016;UKAZ04;AREA02;
2016;UKAZ04;AREA03;
2016;UKAZ04;AREA04;
2016;UKAZ05;AREA01;
2016;UKAZ05;AREA02;46.22
2016;UKAZ05;AREA03;
2016;UKAZ05;AREA04;
2016;UKAZ06;AREA01;
2016;UKAZ06;AREA02;40.99
2016;UKAZ06;AREA03;
2016;UKAZ06;AREA04;
2016;UKAZ07;AREA01;
2016;UKAZ07;AREA02;2.08
2016;UKAZ07;AREA03;
2016;UKAZ07;AREA04;
2016;UKAZ08;AREA01;
2016;UKAZ08;AREA02;10.71
2016;UKAZ08;AREA03;
2016;UKAZ08;AREA04;
2016;UKAZ09;AREA01;
2016;UKAZ09;AREA02;
2016;UKAZ09;AREA03;16.27
2016;UKAZ09;AREA04;
2016;UKAZ10;AREA01;
2016;UKAZ10;AREA02;
2016;UKAZ10;AREA03;55.77
2016;UKAZ10;AREA04;
2016;UKAZ11;AREA01;
2016;UKAZ11;AREA02;
2016;UKAZ11;AREA03;6.65
2016;UKAZ11;AREA04;
2016;UKAZ12;AREA01;
2016;UKAZ12;AREA02;
2016;UKAZ12;AREA03;6.29
2016;UKAZ12;AREA04;
2016;UKAZ13;AREA01;
2016;UKAZ13;AREA02;
2016;UKAZ13;AREA03;9.91
2016;UKAZ13;AREA04;
2016;UKAZ14;AREA01;
2016;UKAZ14;AREA02;
2016;UKAZ14;AREA03;5.12
2016;UKAZ14;AREA04;
2016;UKAZ15;AREA01;
2016;UKAZ15;AREA02;
2016;UKAZ15;AREA03;
2016;UKAZ15;AREA04;40.39
2016;UKAZ16;AREA01;
2016;UKAZ16;AREA02;
2016;UKAZ16;AREA03;
2016;UKAZ16;AREA04;23.67
2016;UKAZ17;AREA01;
2016;UKAZ17;AREA02;
2016;UKAZ17;AREA03;
2016;UKAZ17;AREA04;35.94
2015;UKAZ01;AREA01;27.95
2015;UKAZ01;AREA02;
2015;UKAZ01;AREA03;
2015;UKAZ01;AREA04;
2015;UKAZ02;AREA01;27.86
2015;UKAZ02;AREA02;
2015;UKAZ02;AREA03;
2015;UKAZ02;AREA04;
2015;UKAZ03;AREA01;43.79
2015;UKAZ03;AREA02;
2015;UKAZ03;AREA03;
2015;UKAZ03;AREA04;
2015;UKAZ04;AREA01;0.4
2015;UKAZ04;AREA02;
2015;UKAZ04;AREA03;
2015;UKAZ04;AREA04;
2015;UKAZ05;AREA01;
2015;UKAZ05;AREA02;25.06
2015;UKAZ05;AREA03;
2015;UKAZ05;AREA04;
2015;UKAZ06;AREA01;
2015;UKAZ06;AREA02;31.94
2015;UKAZ06;AREA03;
2015;UKAZ06;AREA04;
2015;UKAZ07;AREA01;
2015;UKAZ07;AREA02;3.57
2015;UKAZ07;AREA03;
2015;UKAZ07;AREA04;
2015;UKAZ08;AREA01;
2015;UKAZ08;AREA02;39.43
2015;UKAZ08;AREA03;
2015;UKAZ08;AREA04;
2015;UKAZ09;AREA01;
2015;UKAZ09;AREA02;
2015;UKAZ09;AREA03;15.94
2015;UKAZ09;AREA04;
2015;UKAZ10;AREA01;
2015;UKAZ10;AREA02;
2015;UKAZ10;AREA03;48.02
2015;UKAZ10;AREA04;
2015;UKAZ11;AREA01;
2015;UKAZ11;AREA02;
2015;UKAZ11;AREA03;7.48
2015;UKAZ11;AREA04;
2015;UKAZ12;AREA01;
2015;UKAZ12;AREA02;
2015;UKAZ12;AREA03;7.97
2015;UKAZ12;AREA04;
2015;UKAZ13;AREA01;
2015;UKAZ13;AREA02;
2015;UKAZ13;AREA03;17.14
2015;UKAZ13;AREA04;
2015;UKAZ14;AREA01;
2015;UKAZ14;AREA02;
2015;UKAZ14;AREA03;3.45
2015;UKAZ14;AREA04;
2015;UKAZ15;AREA01;
2015;UKAZ15;AREA02;
2015;UKAZ15;AREA03;
2015;UKAZ15;AREA04;42.78
2015;UKAZ16;AREA01;
2015;UKAZ16;AREA02;
2015;UKAZ16;AREA03;
2015;UKAZ16;AREA04;30.26
2015;UKAZ17;AREA01;
2015;UKAZ17;AREA02;
2015;UKAZ17;AREA03;
2015;UKAZ17;AREA04;26.95
2014;UKAZ01;AREA01;36.84
2014;UKAZ01;AREA02;
2014;UKAZ01;AREA03;
2014;UKAZ01;AREA04;
2014;UKAZ02;AREA01;28.34
2014;UKAZ02;AREA02;
2014;UKAZ02;AREA03;
2014;UKAZ02;AREA04;
2014;UKAZ03;AREA01;34.42
2014;UKAZ03;AREA02;
2014;UKAZ03;AREA03;
2014;UKAZ03;AREA04;
2014;UKAZ04;AREA01;0.41
2014;UKAZ04;AREA02;
2014;UKAZ04;AREA03;
2014;UKAZ04;AREA04;
2014;UKAZ05;AREA01;
2014;UKAZ05;AREA02;32.21
2014;UKAZ05;AREA03;
2014;UKAZ05;AREA04;
2014;UKAZ06;AREA01;
2014;UKAZ06;AREA02;41.38
2014;UKAZ06;AREA03;
2014;UKAZ06;AREA04;
2014;UKAZ07;AREA01;
2014;UKAZ07;AREA02;2.72
2014;UKAZ07;AREA03;
2014;UKAZ07;AREA04;
2014;UKAZ08;AREA01;
2014;UKAZ08;AREA02;23.68
2014;UKAZ08;AREA03;
2014;UKAZ08;AREA04;
2014;UKAZ09;AREA01;
2014;UKAZ09;AREA02;
2014;UKAZ09;AREA03;17.77
2014;UKAZ09;AREA04;
2014;UKAZ10;AREA01;
2014;UKAZ10;AREA02;
2014;UKAZ10;AREA03;48.77
2014;UKAZ10;AREA04;
2014;UKAZ11;AREA01;
2014;UKAZ11;AREA02;
2014;UKAZ11;AREA03;9.98
2014;UKAZ11;AREA04;
2014;UKAZ12;AREA01;
2014;UKAZ12;AREA02;
2014;UKAZ12;AREA03;6.94
2014;UKAZ12;AREA04;
2014;UKAZ13;AREA01;
2014;UKAZ13;AREA02;
2014;UKAZ13;AREA03;10.34
2014;UKAZ13;AREA04;
2014;UKAZ14;AREA01;
2014;UKAZ14;AREA02;
2014;UKAZ14;AREA03;6.21
2014;UKAZ14;AREA04;
2014;UKAZ15;AREA01;
2014;UKAZ15;AREA02;
2014;UKAZ15;AREA03;
2014;UKAZ15;AREA04;45.1
2014;UKAZ16;AREA01;
2014;UKAZ16;AREA02;
2014;UKAZ16;AREA03;
2014;UKAZ16;AREA04;28.42
2014;UKAZ17;AREA01;
2014;UKAZ17;AREA02;
2014;UKAZ17;AREA03;
2014;UKAZ17;AREA04;26.48
2013;UKAZ01;AREA01;46.26
2013;UKAZ01;AREA02;
2013;UKAZ01;AREA03;
2013;UKAZ01;AREA04;
2013;UKAZ02;AREA01;20.48
2013;UKAZ02;AREA02;
2013;UKAZ02;AREA03;
2013;UKAZ02;AREA04;
2013;UKAZ03;AREA01;33.1
2013;UKAZ03;AREA02;
2013;UKAZ03;AREA03;
2013;UKAZ03;AREA04;
2013;UKAZ04;AREA01;0.15
2013;UKAZ04;AREA02;
2013;UKAZ04;AREA03;
2013;UKAZ04;AREA04;
2013;UKAZ05;AREA01;
2013;UKAZ05;AREA02;40.19
2013;UKAZ05;AREA03;
2013;UKAZ05;AREA04;
2013;UKAZ06;AREA01;
2013;UKAZ06;AREA02;38.9
2013;UKAZ06;AREA03;
2013;UKAZ06;AREA04;
2013;UKAZ07;AREA01;
2013;UKAZ07;AREA02;2.94
2013;UKAZ07;AREA03;
2013;UKAZ07;AREA04;
2013;UKAZ08;AREA01;
2013;UKAZ08;AREA02;17.97
2013;UKAZ08;AREA03;
2013;UKAZ08;AREA04;
2013;UKAZ09;AREA01;
2013;UKAZ09;AREA02;
2013;UKAZ09;AREA03;17.71
2013;UKAZ09;AREA04;
2013;UKAZ10;AREA01;
2013;UKAZ10;AREA02;
2013;UKAZ10;AREA03;51.01
2013;UKAZ10;AREA04;
2013;UKAZ11;AREA01;
2013;UKAZ11;AREA02;
2013;UKAZ11;AREA03;8.95
2013;UKAZ11;AREA04;
2013;UKAZ12;AREA01;
2013;UKAZ12;AREA02;
2013;UKAZ12;AREA03;3.18
2013;UKAZ12;AREA04;
2013;UKAZ13;AREA01;
2013;UKAZ13;AREA02;
2013;UKAZ13;AREA03;7.5
2013;UKAZ13;AREA04;
2013;UKAZ14;AREA01;
2013;UKAZ14;AREA02;
2013;UKAZ14;AREA03;11.65
2013;UKAZ14;AREA04;
2013;UKAZ15;AREA01;
2013;UKAZ15;AREA02;
2013;UKAZ15;AREA03;
2013;UKAZ15;AREA04;44.09
2013;UKAZ16;AREA01;
2013;UKAZ16;AREA02;
2013;UKAZ16;AREA03;
2013;UKAZ16;AREA04;23.83
2013;UKAZ17;AREA01;
2013;UKAZ17;AREA02;
2013;UKAZ17;AREA03;
2013;UKAZ17;AREA04;32.08
2012;UKAZ01;AREA01;41.35
2012;UKAZ01;AREA02;
2012;UKAZ01;AREA03;
2012;UKAZ01;AREA04;
2012;UKAZ02;AREA01;24.52
